eyeHandDiff,eyes,afterEffect,subjectN,groups
10.0822970580843,-31.5465204791804,-8.87564391712177,1,1
-10.0121222695842,-27.2710974243564,-3.62598955522086,1,1
-33.4413008779057,14.6076806695156,-15.0028600682527,1,1
-95.2413743065429,57.0844393963929,-11.1440057321909,1,1
-121.630473634366,99.8863122646942,-17.7266719083176,1,1
-172.755402628274,134.703183714496,1.31977640512502,1,1
-148.603229325023,107.00907013274,-19.3356683184397,1,1
-49.4758324713112,33.2751722080127,-0.290086046944329,1,1
35.7537079282538,-52.3665058771498,-22.6862901631632,1,1
95.105598057218,-128.663949764539,0.927158605144702,1,1
116.508050154624,-135.100158339407,-2.91694070706348,1,1
47.4629472399688,-82.0767121753589,-20.0333607593435,1,1
9.32006900945801,-41.2092429438857,-24.2774085167135,1,1
-8.34528528325409,-9.59113176788885,-3.16414984118553,1,1
-44.6099203147318,17.4044121265188,-25.0871444964644,1,1
-59.0821349767578,18.4323482231082,-0.66045755973443,1,1
-69.712354310912,26.4837344218599,-20.7843926455544,1,1
-47.2168526913794,22.6759613068469,0.191507625810588,1,1
-9.16926107113727,-34.3828336464022,-2.71193483370794,1,1
68.3909565957098,-85.6810392667499,-20.6635236014178,1,1
-31.1251941884443,4.60407033491768,14.5762915605868,2,1
-38.6824405401439,6.16843205245851,3.55038077512283,2,1
-38.9905865799177,5.28390968733662,7.52512298657465,2,1
-39.4844679779217,6.25214608047524,15.6204910322613,2,1
-34.2845581687484,9.90111104700182,7.16180320391684,2,1
-41.195093052091,9.68007899440113,7.27093881186504,2,1
-27.4670513694307,4.30649665384058,2.96412605722614,2,1
-31.1600115516121,0.427173418491791,5.3341707618548,2,1
-24.6898211878774,4.94720417776643,10.7014879442949,2,1
-49.2491872314209,12.4818696401445,1.59192129362111,2,1
-34.8140687806739,15.6093760750872,8.54289496135168,2,1
-55.8603346201294,12.5442677182878,5.90187808134401,2,1
-43.631436792387,4.91617978641319,5.08632071383194,2,1
-26.8865816761758,0.358226551554531,6.92038617331894,2,1
-34.4343753264634,4.33486086390884,7.85710322038015,2,1
-31.2120507399965,9.3092372995566,12.9125557626692,2,1
-46.9444203202952,9.25666774762373,10.1880543861824,2,1
-37.3636424627396,7.57984692531061,16.8931901749882,2,1
-34.6509776218683,4.93538031929293,9.96755478259026,2,1
-59.0998665772324,3.80678099020243,13.0805041580227,2,1
30.4794997613993,-66.632949921148,10.4368025617829,3,1
39.7733361398905,-63.2731666581572,-3.76604758514399,3,1
5.31769681400694,-33.9531765776084,-3.19849953993684,3,1
-28.6067104875339,-1.26219502295851,-6.66035785208348,3,1
-38.9980108331296,12.766798354526,2.40588203049175,3,1
-36.3088664294382,9.3545070753804,-4.43586030086833,3,1
-24.0102936886328,-10.1590933188795,-5.15273944812299,3,1
-17.5766493249948,-26.2468305880363,-1.94553892902656,3,1
-6.83748946619622,-26.4495549418969,1.1932019108327,3,1
6.28224001578584,-34.2065178138306,0.812565089591967,3,1
23.3314888299366,-46.5248647244073,2.71409989378018,3,1
23.4603022723651,-52.749441080264,-3.12778336217564,3,1
21.7301986119952,-50.9294941186576,-1.3941644595666,3,1
9.87295124204601,-35.559043252031,-0.262369691598749,3,1
-28.7176998363081,2.97858078780217,-4.7913266510358,3,1
-57.591244681491,40.3338701406067,5.76789597231963,3,1
-79.1392905241736,44.9534525589287,5.65636552093679,3,1
-58.6902376181487,28.8428409873027,2.11536358737259,3,1
-37.3062387811849,5.82627528716144,-6.20000651223392,3,1
-21.3528574453265,-11.409947754943,9.53574442777687,3,1
6.52625434766066,-16.0353549550768,7.31301664096139,4,1
-6.5831953637424,-15.0155076252935,-1.15116702440381,4,1
-37.397496138426,-11.3368200120195,-2.61070218737794,4,1
-19.2955241062818,-11.0317657097924,5.32979990089777,4,1
-20.9895055893897,-12.6032588770521,3.19802357215634,4,1
15.95412484125,-16.4654081383116,-2.45067460192252,4,1
-13.8416981057343,-23.9076449877424,1.19925527583627,4,1
-5.50409971099274,-30.8686677807092,-7.10125122839984,4,1
-1.88489808767173,-32.9863889925647,5.71681438273011,4,1
-5.96127285869046,-30.5792132602867,6.90521855718492,4,1
-12.891405458702,-29.8393829355142,7.03342895703128,4,1
-8.61541686563336,-31.7431648850209,3.48114583090722,4,1
-3.24175182447679,-32.0934166620924,7.03522496913601,4,1
-4.38111474586574,-29.5397279804856,5.83179936706072,4,1
0.0815777981990209,-28.0907420772025,5.72145099490687,4,1
-9.2871453509831,-24.7506422195421,4.12154965191067,4,1
-15.3411506984359,-25.6441478989156,7.84384215090886,4,1
-10.9760394625519,-34.6582655786797,9.64959638974659,4,1
6.18113891349368,-39.6997967043282,9.00223555985132,4,1
-4.82917390875949,-36.4374796400772,-5.75007852468504,4,1
-17.3742094015052,-11.5283152678432,4.65909391865459,5,1
-29.3931236256255,-13.0432756341057,-10.0853361677567,5,1
-13.9415632649955,-15.2630901538485,2.47681874214248,5,1
-20.4751945710256,-17.21289553146,-9.33728414872082,5,1
-9.55430642236502,-17.7504975199553,0.390322277788794,5,1
-14.9845842802676,-17.7725281957464,-12.0163214078816,5,1
-18.6503029955701,-17.1044196747516,-8.84691178467732,5,1
-10.5100466895942,-15.6458284568422,-1.53518007259633,5,1
-19.3325178084542,-14.3252993640656,-7.28946308180472,5,1
-15.009399069284,-13.5596684540392,3.73208995338261,5,1
-16.6689806515319,-13.4688391430263,-1.68929224567429,5,1
-10.2296152082534,-14.0439492818106,-8.60960380750378,5,1
-21.9076914499554,-12.304755841503,2.36426511462904,5,1
-20.3889110486478,-10.0522759595355,-3.82815297692993,5,1
-25.835714881105,-11.1489313385668,-3.62915915403864,5,1
-15.9269552027496,-9.23773391586121,-56.0201689906197,5,1
-25.8167344912666,-7.43972344780563,1.94326831478549,5,1
-24.5666759395499,-9.87709119083015,-13.1374733946213,5,1
-22.4779921615286,-8.66168849308794,-4.08204705841205,5,1
-28.9785262641049,-3.00708095496023,-9.65660915866097,5,1
-49.9191311014844,10.2205255803273,3.63979675043922,6,1
-30.719388325356,3.4144596348718,-20.6968486674696,6,1
-13.0639564988839,-0.595575458457888,-41.9010969608797,6,1
-34.0286652377708,-1.8692026871717,-8.37723977929672,6,1
-38.6007437171474,1.59174390514175,-3.32074425677057,6,1
-36.1746088796659,7.58419649528177,-13.8150438422073,6,1
-44.1524499564337,8.96788017314027,-21.0918404026911,6,1
-34.156375693793,20.2594413187051,-6.4729438645996,6,1
-90.2050665685197,44.3246696684876,-15.4502308799274,6,1
-117.215359973867,58.8563184249379,-16.0966768228414,6,1
-92.6709235536189,56.2781626307494,-12.9395476518198,6,1
-96.0663955173569,34.8688020627182,-51.1459528642111,6,1
-40.8584454694166,-3.36915296323686,-31.6353765015398,6,1
-30.6613154068097,-19.5231829138953,0.609823630386784,6,1
-50.4053765223538,8.01078452297005,-2.81382216162252,6,1
-103.992937393207,47.1814829495394,-30.1073546298731,6,1
-94.8312925988738,81.1483485792101,-24.3927038161316,6,1
-146.055208906148,97.9632060425295,-15.9608212251236,6,1
-106.076418972002,79.6280942021453,-30.9929552636873,6,1
-48.4538507777277,34.5479170927155,-25.1761024252027,6,1
29.8090125011903,-58.4376526697278,-4.08495875738279,7,1
39.0808026422042,-64.489269359415,-5.657271391995,7,1
24.2741090572955,-54.3653193475834,-6.91663291561542,7,1
2.7773898114144,-31.8387408396942,-5.7371226676704,7,1
-11.0466237795942,-13.5874880777143,-7.04049258480523,7,1
-20.6824847184342,-10.6768294636472,-3.89757394207214,7,1
-12.5180592296564,-15.9254855701449,-5.73897505487427,7,1
-8.77836529068696,-19.703068206408,-9.83592954787724,7,1
-17.1278112134723,-11.794202896332,-7.77653588393183,7,1
-31.851450710618,-1.54805495596083,-9.4429067234399,7,1
-30.5007154211452,-4.71052000823466,-3.46342850802426,7,1
-22.849358457478,-9.6037556824212,-5.85767161945014,7,1
-19.2680328461316,-8.0558084616216,-14.3108892421977,7,1
-25.3257066737337,-5.5206905662531,-3.43755181010034,7,1
-35.3686141602555,2.77222120906984,-2.03950024167687,7,1
-41.5110475023213,12.1015214420619,-0.802997984478784,7,1
-42.7635107797773,10.3407759938933,-4.29074507231131,7,1
-33.8481971142404,5.83764989516269,0.425277093533624,7,1
-43.2830974808531,6.90155594689121,2.38716893531468,7,1
-34.4498872676174,5.62243759622011,-5.03725030249528,7,1
-7.95414054486876,-27.4992326175965,1.24372380889528,8,1
-18.4828286075805,-13.8214849159629,9.69466530478989,8,1
-43.2948083282545,-2.85377344716145,1.97161191758698,8,1
-28.8279543783528,-2.76722113192464,-0.228158972775661,8,1
-18.8903381842422,-10.0571104297486,8.83756193713026,8,1
-10.0143713454015,-26.5359774907059,-0.852739966513348,8,1
8.64279266737847,-42.2663698148839,8.28359801136829,8,1
14.3725652094047,-49.6571408748179,-6.6091533515592,8,1
31.2554755315284,-62.0755238653784,3.01306939453035,8,1
42.1880242775715,-77.4684426966295,5.04241685831152,8,1
40.7982850180877,-80.352528089538,-4.02519323262976,8,1
31.8456771285998,-74.2547301525021,7.44154971435671,8,1
36.167684634786,-62.1266655517957,-3.87998810057595,8,1
11.6618572923132,-45.6671446728804,3.13920322668035,8,1
19.6461602994859,-44.7543767207015,8.5194348207936,8,1
6.46921537765868,-51.4054397902837,-5.07431882663866,8,1
17.152813993472,-49.6114534379745,6.30012090983671,8,1
-2.95703385256709,-43.7710851492482,3.08134344079563,8,1
8.1145229300071,-35.9644082639363,-2.14890567218291,8,1
-4.97635971631382,-25.6220022948145,1.04651161524716,8,1
22.893639125722,-39.8469988412248,-0.842672363690559,9,1
-12.4814285015761,-13.4601909532749,-10.9701917911794,9,1
-15.334593997536,-11.8811087878031,-4.69465404334005,9,1
17.2223441076404,-43.2700339988835,0.0163251346821767,9,1
131.911370841314,-74.0478449394856,-1.31138123851686,9,1
66.7112709299954,-99.4243952126104,-6.88184444037894,9,1
62.2011345942744,-91.5549891414216,-4.74676287675283,9,1
3.98940206879303,-31.5006548927597,14.8644550639121,9,1
-51.1369367884377,45.7750174641752,-13.5742322229163,9,1
-87.7538726827843,85.8696523067612,-2.02282076765922,9,1
-78.6881712762418,55.8584474486936,-16.5738350666603,9,1
-43.8094270024053,-22.58717570504,-2.31611518407309,9,1
97.6996619428396,-97.4621124141102,-19.0913229818984,9,1
102.526988472311,-119.328251441281,-11.7743498070277,9,1
75.6459887558129,-89.8665235509254,-9.13873896624763,9,1
28.4443285074699,-42.5515534626253,-4.99909625032884,9,1
-13.8550155240272,-10.9204686536746,-56.0115229590729,9,1
-2.52508465912477,-7.44891222003862,-0.670320496850948,9,1
5.09839336012521,-28.0984437763122,9.77481750745167,9,1
70.6665716503664,-94.7403671635852,-8.46115608906455,9,1
-36.331791897636,10.6735036886157,-24.1443327878671,11,1
54.4596458701184,5.60570170387464,-9.87528150761901,11,1
-18.6324696085924,-14.7468604562044,-8.20796392194171,11,1
-2.0981149693075,-37.569266030313,-6.07990832682617,11,1
18.1558593619859,-55.3647815268403,-6.37822536702223,11,1
16.6664269951849,-52.0773204430097,-15.4248092499296,11,1
2.05085933330687,-38.6638645595332,-4.95161314544343,11,1
-0.836994602480488,-38.4410872037403,-2.66843561980272,11,1
14.9971914726782,-44.5432344317081,-11.2238607731289,11,1
14.7510197247436,-45.6658202959742,-6.75977117724286,11,1
10.1122256796006,-43.879236080468,-7.01832708503897,11,1
-0.909066793994278,-35.8124523698269,-0.959725432301073,11,1
-8.8093635033164,-25.3706115507926,-5.15015185818219,11,1
-8.82581285387514,-24.2932090910503,-10.0402783530238,11,1
-4.69401743093526,-31.2491934524707,2.56342467464418,11,1
5.42326803587115,-38.2731077303475,-3.8034257726717,11,1
4.58216861020359,-41.9945832694447,0.786128363250912,11,1
8.74111103019789,-45.9921201429206,-8.84824578220764,11,1
13.0037771109378,-46.6689740301312,-2.90350556841833,11,1
2.49148983975265,-39.4097882422552,-6.62561038629485,11,1
-31.0534396503757,10.1632020894657,-2.33226347692605,12,1
-32.599070308416,8.64940945532214,-8.36724946249635,12,1
-47.6081476762719,7.61879814795705,-5.5851611024642,12,1
-34.5848627878395,8.574657217759,0.315115710916638,12,1
-44.4824388566018,9.03515633850932,-2.87290165306239,12,1
-27.9865597929651,5.92154045192214,3.7476557134282,12,1
-25.3152349514717,0.744744280973757,-2.05007520383326,12,1
-31.8412576370458,-3.2641551509768,-1.87550146971035,12,1
-11.0555803120083,-7.81938189501466,-5.75992372038638,12,1
-13.8587647118288,-10.4004219818128,1.40270239278838,12,1
-26.5010196456226,-9.70328516558318,-8.03073192092332,12,1
-12.5652333598157,-10.1092925579024,3.93418835087238,12,1
-23.6029139511832,-7.40915877595527,-6.05123767222897,12,1
-35.2148218853323,0.602817118149868,-12.7203474389433,12,1
-41.3814103048523,6.18585356349674,3.72847708214926,12,1
-33.6897844859605,7.52525174151563,-8.80021640992755,12,1
-36.1368223602911,8.38381176598563,-6.60380160060103,12,1
-45.1840090374827,4.44211080573725,6.89486019439505,12,1
-42.373828551837,8.09291291815086,4.60118170541623,12,1
-60.7352835435942,29.0733397844045,-6.36475814992359,12,1
-28.5283574638519,10.0751346642576,-7.41376376671414,13,1
-22.9702962289965,11.0250408280829,-12.2372864285009,13,1
-32.1433856344256,12.5173592550472,-21.3453107657751,13,1
-52.8137012353224,9.10787492926822,-1.95675986163354,13,1
-38.0745786451917,3.68938585548647,-2.49172193351417,13,1
-35.2123017157346,0.484559599748902,-10.2082689259795,13,1
-37.7383674874425,-0.44477459449477,-9.85003295613417,13,1
-33.4303124583436,-3.64889086790869,-9.39840214243524,13,1
-37.4222083343334,0.15063988923115,-15.7228059077966,13,1
-54.8031476101168,16.9240914435449,-14.9797777636682,13,1
-75.4866283411688,31.8201969865226,1.76430309772263,13,1
-75.210238987492,36.8094883424329,-7.86523831399146,13,1
-65.1834468608686,29.9891570811549,3.80424867366963,13,1
-47.3720920205445,14.8732893544234,-8.03771211257693,13,1
-42.8921411870136,1.28135350986941,1.60322384666557,13,1
-40.7188916271984,0.745122599769281,-18.9587188665412,13,1
-24.2901831178873,6.29994099827986,-7.84512313343073,13,1
-48.8752995546864,7.53918864351578,6.63443821276745,13,1
-48.6171060073289,3.93070922803273,-5.63677964554635,13,1
-29.4867870653695,4.40116494688861,1.0876291805186,13,1
6.10185167189549,-27.3277169922628,1.33908575493372,14,1
-8.61821785638845,-24.0427921870639,7.96673351449568,14,1
-2.08135786080334,-24.6776103035332,2.55562675887295,14,1
-10.9355667860223,-27.9667952137645,2.69292149927833,14,1
7.01073933150152,-31.2915633029258,6.85671762965798,14,1
-0.330989592720865,-31.8572457866116,-3.07844719006215,14,1
11.0144955010958,-30.8511491632666,-5.00493580172343,14,1
1.8347498534525,-31.4841463827122,-7.29323142176696,14,1
-1.10916118758812,-32.6060810875142,-2.2522094725565,14,1
11.4042003988245,-33.2201879935023,0.953083999079743,14,1
10.4645662241963,-35.5215101236538,-7.19741406302842,14,1
-0.394856550771642,-34.6967386559447,7.53345061082486,14,1
-15.213950191095,-28.6735560847282,-7.68738489621717,14,1
-3.06792061900396,-23.9588228458732,3.77554650056616,14,1
-7.69640451938583,-22.0250344818342,-13.369017575867,14,1
-10.9655989950425,-21.7314792715263,-5.11908709411275,14,1
5.04518106116193,-26.3319193014603,3.66649044586866,14,1
-6.26417112238979,-30.8133543088979,4.46237985309973,14,1
14.9477072746633,-25.8632511123709,0.797927779210002,14,1
-20.349496499918,-15.7071321077402,-6.21401499018618,14,1
-61.5926116636092,46.1368585463687,-4.67884628357005,15,1
-113.764061232864,81.264560595308,-4.37583731082047,15,1
-106.101183829811,90.7593683356148,-2.37637933800389,15,1
-30.2784263435809,18.3600706131126,-4.5839532699769,15,1
7.89150976633698,-60.0616443277836,1.20018920759929,15,1
73.587716392692,-69.005665528944,-25.5290260978356,15,1
6.51875379106017,-43.1181717022434,-5.20122776079602,15,1
-42.5828729340885,-8.23004062496993,-15.2248038405348,15,1
-16.3181654690475,23.1037903514408,-13.2223918040821,15,1
-25.4626655479381,14.63866979398,-30.9018063544491,15,1
-16.1383706429675,4.45995989634957,-7.85326136943655,15,1
-35.8658990339654,3.86832935470306,-27.9523845461742,15,1
-37.6584435486097,8.01779034042098,-15.5706382289797,15,1
-19.9750637979812,14.5413669249009,-15.1843767557225,15,1
-30.6754066823358,18.9529021583416,-35.6079528712527,15,1
-47.5835999187596,14.6743664857331,-10.454365923693,15,1
-34.0009252662123,8.29572601961339,-10.3351191080344,15,1
-32.8645046348579,11.8545550443427,13.8460256151073,15,1
-32.114639355555,29.4585716154587,-19.0774476585935,15,1
-89.344416816149,63.7206954732402,-22.3798430564115,15,1
-6.14521061838044,0.997349049658446,0.0126064756150877,16,1
-43.7904075802193,42.4036888448915,-10.3112621306486,16,1
-82.7343587227218,57.1849037484796,-6.61504324041744,16,1
-77.4303162216025,36.1980779993485,-10.7109026767657,16,1
-20.0437221839784,-11.4775051935116,-7.63393822622522,16,1
7.75806672734051,-49.0909689531082,-10.1177825914438,16,1
3.64053228244643,-38.5062629346153,-3.58745187678591,16,1
-39.9968709236867,-7.5266946783666,-5.23868383543521,16,1
-73.0475453858522,24.9800306684961,-6.90159016281321,16,1
-60.336997185636,55.007373091087,-6.06136578721337,16,1
-82.9544010473921,51.2220363317018,2.68123828677758,16,1
-37.4504991912887,10.8142617226677,-1.6485368545475,16,1
-9.77165913454287,-22.5457720691769,-6.56648680142468,16,1
-23.7820108230088,-22.4349077683397,-6.43002426351268,16,1
9.75944920926835,-21.4362251783996,-6.59707150932186,16,1
-16.3726160032479,-13.3833085178342,4.54754691611301,16,1
-28.2779480764725,-7.34830135282725,-3.68530750591888,16,1
4.63045743405865,-18.191649960795,-4.82786687258018,16,1
-19.0250210572319,-19.2699372291818,-6.06136578721337,16,1
-34.4283210240079,-9.0830884988892,-3.3348767591178,16,1
-24.2649546255017,-2.52079749535067,-6.09210146686619,17,1
-7.10077634519452,-6.2199560330618,-3.91178504457024,17,1
-51.5136557930587,-0.542709814924724,-2.7503147563771,17,1
-41.9334449817805,2.03372707706342,-5.26444670826338,17,1
15.9197122155154,-17.2354484635904,-18.5139620513026,17,1
32.476861321317,-40.9991933311054,-6.79233162672436,17,1
-31.1605495918416,-50.1870010286137,-12.4463819635448,17,1
140.608584195709,-43.724870121273,-3.23010184260046,17,1
20.7329492714153,-22.7115273834672,-13.5895857236858,17,1
-16.4190089117035,3.4418243372539,-3.5504358127257,17,1
-49.4338001059331,8.70090969840545,-4.96500560442253,17,1
-13.3192034179314,0.135711265092815,1.48522977607815,17,1
-13.1205336484855,1.1804407804899,-5.34143720605455,17,1
-32.2326035162751,3.70302593160213,1.25567643051182,17,1
-33.3374461926337,1.44602590545386,-9.59143701692535,17,1
-34.2748718354127,1.80856889285897,-0.0907613887877561,17,1
-20.1093877712746,1.98794195731524,-4.10379101703838,17,1
-31.6715157464516,-4.57722545326471,-3.79211059543037,17,1
0.734718014873233,-7.77290250229302,-1.81589405364702,17,1
-22.4412763715617,-0.925903992293327,-4.98289014756933,17,1
32.2839384598229,-53.4953895243139,20.2861382596919,18,1
54.8756003111473,-79.1240700341969,-2.03228179095068,18,1
58.1865692081951,-84.9938627850776,17.6380099580631,18,1
28.2676220872984,-63.3281933844545,-6.27117259417431,18,1
15.8323907085332,-39.2009732739269,-5.46773614032363,18,1
-7.60128202075083,-33.9934745974948,8.96107236361601,18,1
-0.755602659507225,-30.4214586125944,8.00022556624456,18,1
1.22951009422015,-28.1335139679928,-6.77735022252813,18,1
6.57113478696717,-28.8379757838278,2.34825421379571,18,1
-20.6608645402423,-6.70170957238018,-12.1325568460084,18,1
-67.1815061879912,32.9909266592284,11.0786223116017,18,1
-92.1117059493052,52.4047026681353,-15.5127489202261,18,1
-76.5564048095855,47.4315289245652,13.1353662305775,18,1
-63.5354645485861,33.0556200326221,-13.4544267983845,18,1
-29.1895291402327,3.22958896222973,13.261501427263,18,1
2.94608693205423,-25.7066205322426,-9.84520726884178,18,1
9.14299039238174,-27.9424045579178,-1.23092443550249,18,1
-15.1758226910005,-21.2169337274447,1.95117272298791,18,1
3.41797900426971,-32.4654090356911,-8.79950345020355,18,1
34.4682627769469,-67.2156210691372,1.4728379269416,18,1
8.99269218756956,-4.58970358171598,-5.91205083884917,19,1
-41.336838566728,-19.3783941359841,11.9074205806368,19,1
-50.682124192012,-25.7493406161194,-14.1888884959394,19,1
20.585812830391,-26.6922720030451,-4.49160890219038,19,1
-20.0919053849962,-21.0435619805324,-4.13467800671312,19,1
-5.29170643742986,-11.6354691023685,2.78302341958721,19,1
-16.9316684079567,-4.19890435920051,-10.8591887162694,19,1
-2.0992137405212,-0.193115500102536,-1.44326894018879,19,1
3.73567288729998,-1.79781916232257,4.13082818315211,19,1
-18.4992814953498,-6.21106429679029,-13.1595114981861,19,1
-12.6816940574559,-8.50961246198191,14.2033759156834,19,1
-4.99249714050016,-9.77223329290739,-3.74849218247615,19,1
-7.71614176219822,-7.00773384356794,-9.80634692978923,19,1
-16.4944777765867,1.971702263791,-121.890780256397,19,1
-39.1094056532025,8.88802455259742,-2.97885729078176,19,1
-30.196315376007,11.3120486220615,-4.07393702547132,19,1
-34.9279966665696,17.7427941473207,-19.6465977807433,19,1
-23.371601416693,14.736509404685,-15.2960143843567,19,1
2.98593049402605,-8.10926217967056,-1.19100201990622,19,1
11.8219615691618,-28.7017058664588,-8.01391323871109,19,1
-106.318853301632,64.595574912478,-22.1520379397578,20,1
-66.9012029996965,33.8194432607034,-1.86890331625472,20,1
-33.8374201557668,-0.139804068490566,-20.4596177635881,20,1
-17.4139409101057,-12.649958439954,-2.72175254016515,20,1
-37.2468713580905,-13.2629317000316,-17.6713137454101,20,1
-37.9624012396149,5.96566958966031,-1.31961846079328,20,1
-75.1166014483788,38.7240258815869,2.99632755201898,20,1
-116.707655525967,56.7467206367108,-17.1973469978738,20,1
-98.0874731679154,56.9704877615017,1.95668169772599,20,1
-97.7483251025062,52.6206176208305,-15.6030306242087,20,1
-84.4780357426637,43.8365257973793,-14.1607640646522,20,1
-85.7954857504932,33.6307359189568,-0.759329405203221,20,1
-59.3401172126856,25.6731547891617,-14.2847621789482,20,1
-54.4722073186573,7.28702180839264,16.4531689451918,20,1
-14.9719946950788,-16.6886000788664,7.78954735685961,20,1
-15.5665009374451,-28.92688501695,-15.4014625150252,20,1
-11.4551525068883,-25.4135492019211,-9.1941313906547,20,1
-34.8174167705188,-16.1948918169629,1.27688141957658,20,1
-42.128503527669,-0.0667281386306939,-1.13435865287193,20,1
