-26.8205000492457,1,1
-27.8799493981664,1,1
-34.0995068031821,1,1
-36.7741016650416,1,1
-31.6062717742607,1,1
-23.509840532494,1,1
-24.0775619906078,1,1
-30.9223284347033,1,1
-31.22337889973,1,1
-19.1031006226638,1,1
-6.02302542934392,1,1
-7.89800550295542,1,1
-25.0814657823111,1,1
-37.0981957695648,1,1
-34.7097449444728,1,1
-20.8593570278561,1,1
-6.21154910283086,1,1
-8.94100571781357,1,1
-17.5088494297316,1,1
-15.8496987257076,1,1
-20.7165730804472,2,1
-20.2549842846719,2,1
-15.563471041746,2,1
-12.6122456560036,2,1
-14.0113007011279,2,1
-14.3131615471694,2,1
-13.6505212786913,2,1
-12.3112322957561,2,1
-6.86778068284406,2,1
-2.77803150497403,2,1
-7.05482580229852,2,1
-15.2175203363135,2,1
-21.7303924292722,2,1
-21.3220670196776,2,1
-13.2575632874202,2,1
-6.57307414463762,2,1
-10.0027594032115,2,1
-15.2856188079393,2,1
-14.4575072976942,2,1
-11.2987099697952,2,1
-7.05093188779623,3,1
-12.1419079768709,3,1
-5.44701184363866,3,1
16.6043690248439,3,1
44.7119785503653,3,1
68.8926608438159,3,1
70.0759755596924,3,1
46.4723810304924,3,1
18.4599710369954,3,1
0.856583285968181,3,1
-8.11649997525689,3,1
-3.2942059796586,3,1
10.6936227693199,3,1
14.0899963265831,3,1
7.30598089833791,3,1
-8.41399891487552,3,1
-14.1526353974371,3,1
6.6443225096847,3,1
28.8902843460649,3,1
34.7848929179684,3,1
-16.5485587515076,4,1
-14.0510339451899,4,1
-9.62945038192212,4,1
-3.78088907388402,4,1
0.771070296571772,4,1
-0.308276481455869,4,1
-3.50911913452036,4,1
-6.87726472524123,4,1
-10.9051323085174,4,1
-11.2622949545222,4,1
-8.41061038793535,4,1
-7.59476184934176,4,1
-8.08745688337274,4,1
-6.07709394402194,4,1
-3.49475778616281,4,1
-3.92884927416566,4,1
-7.09155852328845,4,1
-9.77121117446843,4,1
-9.40256893742692,4,1
-3.16996634444371,4,1
-21.4810107397222,5,1
-46.7859877429449,5,1
-64.1828490036575,5,1
-71.8211764023661,5,1
-75.6652615280245,5,1
-97.3368833298457,5,1
-113.972495194444,5,1
-91.5439022603284,5,1
-57.2685371987725,5,1
-34.0863343793135,5,1
-38.1074920916201,5,1
-76.1026741875266,5,1
-104.437303000553,5,1
-90.499485823986,5,1
-64.8727146583123,5,1
-50.4793028049837,5,1
-63.0993497090016,5,1
-96.4571735065991,5,1
-105.149823813295,5,1
-88.1119248537208,5,1
-10.1897246977871,6,1
-15.5038298337918,6,1
-19.9085651983472,6,1
-17.6233352000559,6,1
-7.57504098053283,6,1
3.31374363627234,6,1
10.8117851879292,6,1
15.7276793338962,6,1
10.8450143849131,6,1
5.88509458392717,6,1
9.94086996881295,6,1
11.3084097798704,6,1
6.7245342277808,6,1
7.35230134400328,6,1
9.91322045442356,6,1
6.2237278614337,6,1
6.46589737561634,6,1
0.52880515415483,6,1
-12.8230096686348,6,1
-11.8739209106889,6,1
1.48536810196349,7,1
6.28449662885638,7,1
4.73779769807701,7,1
-2.19984359308295,7,1
-7.3763649730866,7,1
-4.38715167325308,7,1
-0.564627386938809,7,1
0.149267090933033,7,1
2.73009130418072,7,1
5.4001945727494,7,1
7.98767597814013,7,1
12.9404447752192,7,1
17.3092077737089,7,1
16.8546762970884,7,1
16.4187246627263,7,1
13.33033151134,7,1
4.28679410416197,7,1
0.27615908933192,7,1
2.86554885038494,7,1
6.53365412966833,7,1
-12.1335811721871,8,1
-17.9094386439772,8,1
-21.0061783059211,8,1
-21.1246548784472,8,1
-19.0964822055271,8,1
-18.7065661004367,8,1
-20.7159623789031,8,1
-22.1842919352397,8,1
-22.5804007970195,8,1
-21.7193236356139,8,1
-19.6481998816017,8,1
-18.7408985818785,8,1
-18.3371055348333,8,1
-17.6318156315997,8,1
-18.5750547136582,8,1
-19.637287489755,8,1
-20.7154243888892,8,1
-21.2968148362131,8,1
-17.0616972118146,8,1
-9.28924152592033,8,1
-10.4994852496511,9,1
-13.7066669367344,9,1
-13.4904890383637,9,1
-11.3863370939567,9,1
-6.65717305059476,9,1
-2.25702063286349,9,1
-0.65246338852827,9,1
0.651668811577482,9,1
1.84279836043976,9,1
1.53093108676338,9,1
-0.261992937164769,9,1
-3.4437701482124,9,1
-8.58155386112372,9,1
-11.6802514448578,9,1
-10.8219519130371,9,1
-9.3104546789503,9,1
-6.1713320083447,9,1
-1.81937579004624,9,1
-0.485440559229612,9,1
-2.18930123935779,9,1
-18.1506860359721,1,2
-14.5785779714832,1,2
-11.1212841800191,1,2
-11.6096418000066,1,2
-12.1040281733653,1,2
-7.50157568690343,1,2
-1.07855222585196,1,2
0.537567740964559,1,2
-10.3761658359653,1,2
-29.2402688810626,1,2
-40.904885924553,1,2
-42.0743544056029,1,2
-39.2168813884282,1,2
-35.3521018077656,1,2
-33.9120025671055,1,2
-36.7068039583506,1,2
-34.7770621656706,1,2
-23.6480834070095,1,2
-11.3490510319624,1,2
-3.64925580130043,1,2
-63.5313926728305,2,2
-55.8590563276749,2,2
-52.807858640382,2,2
-55.4468463984821,2,2
-61.928105794101,2,2
-66.8767447073426,2,2
-61.7011441953208,2,2
-51.5308832694684,2,2
-45.9574109510371,2,2
-45.0968573590409,2,2
-46.2137291908964,2,2
-48.6974478349296,2,2
-50.2169527831699,2,2
-47.3063584540386,2,2
-42.2590328091578,2,2
-39.5581986170557,2,2
-36.9149681381882,2,2
-42.1410100333873,2,2
-53.5231556307897,2,2
-47.2682208175612,2,2
-25.9121274393826,3,2
-9.70589895169754,3,2
23.2867194313426,3,2
13.6004611738208,3,2
-23.3422657770601,3,2
-44.2237968711607,3,2
-54.9477450318316,3,2
-42.9002511551199,3,2
-36.3450277907339,3,2
-60.6628814984465,3,2
-57.8667960126746,3,2
-11.6136041385657,3,2
60.886870682306,3,2
130.011086549567,3,2
139.006517775864,3,2
74.901047468472,3,2
2.73297893640904,3,2
-28.2302029127598,3,2
-23.0851731531781,3,2
4.25333020304444,3,2
-18.4028254591082,4,2
-17.1392081625246,4,2
-19.8765733458431,4,2
-22.3962095598529,4,2
-19.3078459506541,4,2
-14.9588199030594,4,2
-12.8230608116003,4,2
-12.5728149780244,4,2
-16.1113821791235,4,2
-20.2533925286238,4,2
-20.3218895428252,4,2
-20.21323683819,4,2
-22.3508286614093,4,2
-22.1377977155655,4,2
-18.0954579531629,4,2
-16.1513289605466,4,2
-19.7933128222887,4,2
-24.3717204561933,4,2
-24.627222414678,4,2
-18.2651895435015,4,2
-14.4408239337798,5,2
-12.6831236955638,5,2
-8.69073170706548,5,2
-1.75747297663121,5,2
4.09128446692256,5,2
-0.839186142575559,5,2
-10.4248555624399,5,2
-21.8859944726794,5,2
-19.645031191444,5,2
8.41686672249083,5,2
39.7035567840506,5,2
58.1415002719924,5,2
60.3889309333476,5,2
45.6625170217533,5,2
26.240242721436,5,2
17.2574766820356,5,2
10.4269116741903,5,2
3.87378051967173,5,2
-1.75066020094384,5,2
0.570485101941761,5,2
1.56932091685516,6,2
5.95419527661209,6,2
7.63642895992564,6,2
9.35073153689729,6,2
11.1102116548666,6,2
12.3126968065012,6,2
12.9921481257436,6,2
12.1875108048446,6,2
10.8703229285153,6,2
10.215740365112,6,2
10.369406127564,6,2
10.6616506926368,6,2
11.7838332414949,6,2
12.8915447821664,6,2
13.2548165667482,6,2
13.9018200546661,6,2
13.9086054749214,6,2
12.2814214217792,6,2
11.275500103517,6,2
12.9411675335255,6,2
-35.4286055423461,7,2
-39.8590581937246,7,2
-42.7921987567397,7,2
-42.2387030450112,7,2
-39.6173972015721,7,2
-37.7697190028548,7,2
-43.5522381917488,7,2
-52.0234083333528,7,2
-56.8984797262901,7,2
-59.8851212175198,7,2
-61.5890350567955,7,2
-57.9995586892349,7,2
-48.7801411663965,7,2
-43.9595178273494,7,2
-41.6919027305667,7,2
-36.4205726934585,7,2
-32.712020266079,7,2
-30.1863336005114,7,2
-22.0006104514924,7,2
-13.0725168954914,7,2
-9.02124146198466,8,2
-11.3832745135952,8,2
-20.4207614187162,8,2
-27.9337794431489,8,2
-28.200544249842,8,2
-22.3903419266906,8,2
-11.194770419171,8,2
-1.05057842249798,8,2
7.37662831687996,8,2
9.10626317266202,8,2
2.02561039365926,8,2
-7.41117250564408,8,2
-15.675661275428,8,2
-21.820667350583,8,2
-20.0109659596716,8,2
-10.9073720364893,8,2
-10.1789594877618,8,2
-12.5300634454701,8,2
-6.44799367360289,8,2
9.28555066372796,8,2
16.5634790806357,9,2
13.4048549241795,9,2
9.66004734099169,9,2
10.8365539968565,9,2
16.5943295302411,9,2
16.7605017341979,9,2
6.53679184063757,9,2
-4.68731762944065,9,2
-9.7434851719094,9,2
-4.76041265045635,9,2
6.27466627323114,9,2
13.1106382736362,9,2
11.5661609476471,9,2
8.29534258345578,9,2
8.39687721402309,9,2
8.51198626870744,9,2
8.64409804545146,9,2
8.52985510250848,9,2
6.68507429702579,9,2
14.2197523487093,9,2
